"Case ID";"Throughput time"
"505450051064400040";""
"505451067855800030";"104"
"505450051882100010";"52"
"505450051337200010";""
"505451066710000030";"9"
"505450051938900010";"83"
"505450051647400020";""
"505450051780700010";"8"
"505451067056700010";"13"
"505453003235100010";"93"
"505451067367200010";"106"
"505450051608300020";"120"
"505450051513800010";"115"
"505451068685700010";"39"
"505453003276600220";"74"
"505453003193700350";"70"
"505450051214000030";""
"505451068260300010";"4"
"505451066543700030";""
"505450051447700120";"118"
"505451067878800070";"70"
"505450051391200030";"69"
"505451069281000010";"0"
"505450051430000030";"71"
"505450052132900050";"6"
"505450051198000020";""
"505451066356500010";""
"505451068905300020";"36"
"505451068775900030";"35"
"505450051908000010";"26"
"505450051716400020";"92"
"505450051553400090";"7"
"505451067908100060";"39"
"505450051940800020";"29"
"505451067208400010";"118"
"505451067782000020";"110"
"505451068099800010";"104"
"505451066778700020";""
"505450052042800010";"1"
"505450051929900020";"55"
"505451067127200020";""
"505450051954000010";"14"
"505451068839000010";"57"
"505451068579500030";"0"
"505451068276100020";"76"
"505450051863600010";""
"505451067200800010";"103"
"505451067874000010";"71"
"505451066884500010";"181"
"505CYIM29008600010";"75"
"505451066392400010";""
"505451066637600030";""
"505451068458600010";"62"
"505451068374700010";"70"
"505450052241900010";"2"
"505451066603800010";""
"505451066409400010";""
"505451067611900010";"112"
"505451068629400060";"71"
"505450051605800040";"43"
"505450051156600030";""
"505451067075800020";"86"
"505450051645600040";"112"
"505451067622000010";"112"
"505451068760600010";"11"
"505451066905700010";"68"
"505451067727300010";"0"
"505450051441900030";"50"
"505450051841700010";""
"505451066896800020";"68"
"505451066907900020";"54"
"505451069221300010";"15"
"505450051580200010";"99"
"505451067113300030";"35"
"505451066702700010";""
"505450052080100030";"6"
"505451067382000020";"64"
"505451068509300030";"77"
"505450051217400110";""
"505451067526000030";"139"
"505451067412300020";"125"
"505451066582600010";"43"
"505453003153600010";"22"
"505453003244900080";"76"
"505450051666300100";"18"
"505451067333000020";"108"
"505450051738700010";"4"
"505450051539000030";"112"
"505450051927900160";"5"
"505451068306200010";"50"
"505450051216100010";""
"505451067996200010";"0"
"505450051317500090";""
"505451066126100030";""
"505450052134200180";"34"
"505451066455100010";""
"505450051167000010";"8"
"505450052036500050";"29"
"505450051314800030";"52"
"505451066750300010";"13"
"505451068725900010";"36"
"505451066981300040";""
"505451066127900200";""
"505451068961100010";"47"
"505451066775100010";"119"
"505451066625700030";""
"505450051426500020";""
"505450051691200010";"9"
"505450052088500010";"18"
"505451069327600030";"22"
"505450052136000010";"14"
"505450051734100010";"124"
"505450052116600010";"15"
"505450052222800170";""
"505CYIM28418300010";"42"
"505450051458900040";"107"
"505450051860000020";"38"
"505451066605800020";""
"505451068057900010";"0"
"505CYIM28623200010";"46"
"505451067342100020";"80"
"505450051220900010";""
"505450051807000050";"107"
"505451068262000010";"17"
"505CYIM28368700010";""
"505450051259200040";""
"505450051168200020";""
"505451066230000040";"107"
"505450051173200010";""
"505450051367900010";""
"505455000094300060";"0"
"505450052102000010";"15"
"505451068947000010";"14"
"505450051927900220";"5"
"505453003155100120";""
"505450052011400020";"13"
"505451066489400040";""
"505450052024300010";"45"
"505450052066400040";"29"
"505451066584200030";""
"505450052023300090";"9"
"505451068262100010";"93"
"505451068598600010";"37"
"505451067660800010";"79"
"505450051346200020";""
"505450051936300030";"11"
"505450051718200030";"30"
"505450052004600010";"14"
"505453003131100150";""
"505450051214600070";""
"505451066643200040";"83"
"505450051453300030";"118"
"505450051217400070";""
"505451069042800050";"3"
"505451066289100030";""
"505CYIM29052500010";"79"
"505450051140500010";"16"
"505450051916800010";"31"
"505450051867500020";"98"
"505451069167400050";"21"
"505450051910400260";"41"
"505451069415500010";"11"
"505450051497000010";"47"
"505450051492300030";"120"
"505451067928000020";"66"
"505451067557700010";"91"
"505450051217900030";""
"505451068436000010";"0"
"505451066058000010";""
"505450052042700010";"28"
"505451069525500010";"0"
"505455000091900010";"63"
"505451067286700010";"84"
"505CYIM28242200010";"76"
"505451066331400010";""
"505450051529800100";"7"
"505450051764800040";"46"
"505451069188700010";"17"
"505451066286800050";""
"505450051913700030";"25"
"505451067832800020";"72"
"505451067322200010";"111"
"505450051536900010";""
"505450052238500020";""
"505CYIM29017000010";"70"
"505451068684400150";"21"
"505451066910500050";"69"
"505450051454600050";"95"
"505451067011200010";"68"
"505451069231900010";"0"
"505450051267300020";""
"505450051810800020";"73"
"505450051109400040";"43"
"505450051453600020";""
"505451068813000010";"35"
"505450052222300020";"7"
"505451069068800010";"0"
"505450052241700020";"2"
"505451067401000010";"104"
"505451067290600020";"123"
"505451067970500050";"82"
"505451068838300010";"9"
"505450051226600030";"16"
"505451066966000010";"25"
"505450051608100010";"120"
"505451068420900010";"0"
"505450052209900030";""
"505450051496500010";"166"
"505450051364700020";""
"505450051036500030";""
"505451068569600070";"49"
"505451068551500010";"77"
"505453003141600450";"0"
"505450052031000030";"64"
"505451067178500040";"91"
"505451069393300010";"14"
"505451067642100010";"64"
"505450052069100090";"21"
"505451068521200010";"16"
"505453003311800040";"51"
"505450051074200060";""
"505451069446900010";"9"
"505451068539300010";"76"
"505451069171700010";"30"
"505451067222700010";"115"
"505450051552600030";"106"
"505451068273600050";"93"
"505450051428800080";"84"
"505450052218900010";"6"
"505451069446400010";"3"
"505450052239000010";""
"505451068303600010";"43"
"505451066485400010";"77"
"505451066485500010";"91"
"505451068283600010";"92"
"505450051218200010";""
"505450051306000060";"119"
"505453003336400060";"1"
"505450051409000030";""
"505451068189100010";"36"
"505450051421400260";"78"
"505451066151800020";""
"505451068091200060";"29"
"505451066823400040";"78"
"505450052086700010";"10"
"505450051421800050";"76"
"505451068126700020";"0"
"505450051605100100";"6"
"505451066203300010";""
"505450052147400040";"12"
"505453003261600030";"103"
"505451068373400010";"64"
"505450051118300020";""
"505451068371300070";"87"
"505451066316400010";""
"505451067220900010";"143"
"505450052095100010";""
"505451067612700010";"146"
"505450051601400020";"140"
"505451066678600010";""
"505451068152900040";"100"
"505450052147600010";"12"
"505451067035800010";"57"
"505451067303800010";"113"
"505450052238600050";""
"505CYIM28505800010";"37"
"505453003261500030";"76"
"505450052219800150";"3"
"505450051965800030";"57"
"505451068754300010";"62"
"505451069397300010";"4"
"505450052262300010";""
"505453003234400130";"113"
"505453003215000020";"71"
"505450051859800010";"99"
"505453003310600570";""
"505451068987400010";"10"
"505451066995600020";"57"
"505450051315300010";""
"505451068037200040";"29"
"505451067908100020";"39"
"505451067124200010";"115"
"505CYIM28790700010";"26"
"505450051962200010";"20"
"505450051359700060";""
"505450051266000040";""
"505450051791700120";"111"
"505450052209600080";"8"
"505451068288700050";"70"
"505450052058300010";"30"
"505450051909100020";"74"
"505451068669700010";"49"
"505450051242900040";"42"
"505450051394400010";"6"
"505451066895800060";"50"
"505451066391800050";""
"505450051549500030";"108"
"505451066845400010";"88"
"505450051753400020";"48"
"505450051083000050";"0"
"505451066569900010";""
"505450051452100010";"56"
"505451066763100020";""
"505450051791700070";"111"
"505450051316400230";"78"
"505450051055400020";"120"
"505450051363500010";""
"505451068885000010";"25"
"505451068136400010";"35"
"505451068463700010";"71"
"505450051761500010";"81"
"505451069317000020";"7"
"505453003155100050";""
"505451067516600020";"94"
"505451069570500040";"0"
"505450052096400020";"14"
"505450051670300020";"6"
"505451067403200010";"76"
"505450052035800020";"7"
"505453003141600560";"0"
"505451069087800040";"6"
"505451066516900050";""
"505451069499000040";"0"
"505450051361400010";"34"
"505451068517400010";"58"
"505450051210300010";"71"
"505451068184500010";"99"
"505451068773000050";"40"
"505451067266400020";"176"
"505450051791700130";"111"
"505451067397000010";"88"
"505450052182100050";"20"
"505451066823400020";"104"
"505451067951200010";"65"
"505451067781900010";"126"
"505451068346200010";"77"
"505451066730800200";""
"505451068207800010";"85"
"505450051117100020";""
"505451069236900010";"14"
"505451067857700010";"72"
"505451067726500010";"132"
"505450052041400070";"44"
"505451067851000020";"86"
"505451067971800020";"78"
"505451066538000020";"19"
"505451068071800030";"58"
"505451069469500010";"1"
"505453003310700320";""
"505450052047500020";"15"
"505451068297400010";"75"
"505451067440900010";"71"
"505451069113800200";"22"
"505450051535900020";"140"
"505451068110800010";"104"
"505450051841500010";"69"
"505CYIM28768000010";"120"
"505450052088400030";"24"
"505450051856800020";"99"
"505450052210800010";"22"
"505451068535200010";"76"
"505451066391800070";""
"505451066778900010";"60"
"505451068421600040";"68"
"505450051345000060";"33"
"505450051709600010";"65"
"505450051874000010";"26"
"505450051987900020";"22"
"505450052260800080";""
"505451066886000010";"28"
"505451068318000010";"74"
"505453003322000010";"29"
"505450051910400210";"41"
"505450052133900200";""
"505451066985100020";""
"505451067871000010";"65"
"505450051364000010";"118"
"505451069514400010";"0"
"505450051617500160";"118"
"505451069454800010";"0"
"505453003349900010";"0"
"505451066505900010";""
"505450051347900010";""
"505451069186200010";"0"
"505451069570500160";"0"
"505450051053300070";"5"
"505450052011100020";"42"
"505450051408100070";"106"
"505451068073900010";"72"
"505451069377700050";"4"
"505450051725800010";"50"
"505451067990600010";"63"
"505450051703900120";"128"
"505451066585800010";""
"505450051677100040";"122"
"505451068868300010";"41"
"505450051477100010";"167"
"505450051074200050";""
"505451067002900010";"71"
"505451068159400010";"63"
"505451066990100080";""
"505451068153600010";"85"
"505451066679900010";"7"
"505451067277000010";"127"
"505450052217200170";"2"
"505450051423400030";"63"
"505450051215500040";"0"
"505450051167600110";""
"505450051178400040";"8"
"505451069363600040";"8"
"505451067351000060";"65"
"505450051882300020";"80"
"505450051254300010";""
"505451068100200010";"88"
"505451069008000010";"14"
"505451066127900240";""
"505450051148700050";""
"505451069042500080";"8"
"505451068239700010";"97"
"505451068212000010";"0"
"505451067351000860";"65"
"505451066050500020";""
"505451066136100010";""
"505451069135900010";"17"
"505450051676700140";"104"
"505450052237000060";""
"505450051385400010";"92"
"505451069003200010";"35"
"505450051704700010";"94"
"505451068466900010";"57"
"505450051261100020";"119"
"505450051354500020";"92"
"505CYIM28765700010";"108"
"505450051316400140";"78"
"505451067118000010";"24"
"505450051974500030";"76"
"505451066638800010";"33"
"505451067006900010";"90"
"505451069166800010";"6"
"505451067250300010";"114"
"505450052217300010";"1"
"505450051086300190";""
"505450052212500050";"14"
"505451068273600040";"93"
"505450052122100010";"8"
"505450051288800040";""
"505451068832400010";"48"
"505CYIM27618600010";"53"
"505450051791700190";"111"
"505450051639800130";"5"
"505451066506000010";"21"
"505451067465900020";"122"
"505451068485600010";"62"
"505451068371300090";"87"
"505451068398200020";"86"
"505450051966600070";"5"
"505453003214900010";"83"
"505453003295400070";"69"
"505451067285500010";"50"
"505450052159000020";"2"
"505450051639700010";"15"
"505450051314400010";""
"505451068591200130";"72"
"505450052235300030";"6"
"505451066206400020";""
"505451067339400010";"170"
"505451069246900020";"0"
"505451069163100010";"34"
"505451068199800130";"98"
"505450052105100010";"11"
"505CYIM28465500010";""
"505453003283100010";"83"
"505450051045400020";""
"505451066021900010";"8"
"505450051398400060";"57"
"505450052263400040";""
"505451066791400010";"43"
"505450051703900010";"128"
"505450051477100050";"167"
"505450051756000010";"118"
"505450051513000010";"146"
"505451067556900020";"119"
"505453003310600250";""
"505451067080100020";"114"
"505451066558800010";"43"
"505450051829100010";"43"
"505451068256100010";"49"
"505451066034600030";""
"505450052041400110";"44"
"505451066438200020";""
"505CYIM28810300010";"130"
"505451068855300010";""
"505450051143100370";"7"
"505450051815500010";"37"
"505453003324800020";"0"
"505453003184300020";"73"
"505451067787400010";"125"
"505450051621600050";"137"
"505453003282000050";"63"
"505450051447800020";"77"
"505451067585800010";"140"
"505450051935500120";"47"
"505451067666800010";"36"
"505450051051100030";"36"
"505450051609200010";"55"
"505451067160100020";"148"
"505451069176200010";"25"
"505450051306900140";""
"505450051276300030";"33"
"505451066247000010";""
"505450051123000020";""
"505451068510400010";"77"
"505451067343100020";"87"
"505450051497200030";"182"
"505450051947700010";"14"
"505451068302800060";"56"
"505451069570500150";"0"
"505451068006600040";"111"
"505451065971700020";""
"505451067527400010";"0"
"505450052222800230";"15"
"505451066393200010";""
"505450051877300030";"66"
"505451069415800050";"20"
"505451069210300020";"22"
"505451066609400010";"85"
"505450051718600010";"92"
"505451067552200020";"63"
"505450051221000010";""
"505451069465100010";"9"
"505450052141400010";"39"
"505451068911100010";"4"
"505451067545200030";"78"
"505451069039800010";"15"
"505451069182700010";"14"
"505451067494000010";"76"
"505451067163900010";"92"
"505451066277400010";"41"
"505450051354700020";"16"
"505450051559100160";"105"
"505450051700300010";"40"
"505450051160900010";""
"505451067882900020";"70"
"505450051759000030";"84"
"505451067005800010";"8"
"505451066592600010";"4"
"505450051877300040";"96"
"505451066904500010";"21"
"505451069570500140";"0"
"505451066165100010";"5"
"505451066998100010";"32"
"505453003234400010";"113"
"505450052212600010";"15"
"505450052064400020";"2"
"505451066947000010";"58"
"505450051749100010";"85"
"505450051478600190";"113"
"505450051523300010";"85"
"505451066160100010";""
"505455000094200060";"0"
"505450051118200040";""
"505450051277800010";""
"505451066227600120";""
"505451067748000100";"50"
